team,stage,opponent,meet_prob
Norway,QF,Panama,4e-05
Norway,QF,Tunisia,4e-05
Norway,QF,Iraq,3e-05
Norway,QF,New Zealand,2e-05
Norway,QF,Haiti,2e-05
Norway,QF,Curaçao,2e-05
Norway,QF,Jordan,1e-05
Norway,R16,Brazil,0.09408
Norway,R16,Netherlands,0.0477
Norway,R16,Japan,0.04113
Norway,R16,Morocco,0.03967
Norway,R16,Scotland,0.02674
Norway,R16,Sweden,0.02191
Norway,R16,Germany,0.02015
Norway,R16,Mexico,0.00713
Norway,R16,Belgium,0.00693
Norway,R16,Ivory Coast,0.00557
Norway,R16,United States,0.00544
Norway,R16,Switzerland,0.00445
Norway,R16,Canada,0.00368
Norway,R16,Australia,0.00353
Norway,R16,Colombia,0.0032
Norway,R16,South Korea,0.00292
Norway,R16,Ecuador,0.00292
Norway,R16,Iran,0.00246
Norway,R16,Turkey,0.0024
Norway,R16,Portugal,0.00224
Norway,R16,Czechia,0.0022
Norway,R16,Egypt,0.00207
Norway,R16,England,0.00179
Norway,R16,Paraguay,0.00176
Norway,R16,Tunisia,0.00155
Norway,R16,Algeria,0.00141
Norway,R16,Uruguay,0.00129
Norway,R16,Saudi Arabia,0.00085
Norway,R16,Bosnia and Herzegovina,0.0008
Norway,R16,Cape Verde,0.00079
Norway,R16,Spain,0.00078
Norway,R16,Austria,0.00076
Norway,R16,New Zealand,0.00051
Norway,R16,Haiti,0.0005
Norway,R16,Croatia,0.00044
Norway,R16,South Africa,0.00044
Norway,R16,Ghana,0.00044
Norway,R16,Qatar,0.00036
Norway,R16,DR Congo,0.00018
Norway,R16,Jordan,0.00016
Norway,R16,Panama,0.00013
Norway,R16,Uzbekistan,0.00013
Norway,R16,Curaçao,4e-05
Norway,R16,Argentina,2e-05
Norway,R32,Ivory Coast,0.28417
Norway,R32,England,0.12589
Norway,R32,Ecuador,0.11811
Norway,R32,Germany,0.10046
Norway,R32,Colombia,0.04622
Norway,R32,Portugal,0.0295
Norway,R32,United States,0.02211
Norway,R32,Sweden,0.02096
Norway,R32,Australia,0.01608
Norway,R32,Belgium,0.01331
Norway,R32,Japan,0.01192
Norway,R32,Netherlands,0.00717
Norway,R32,Curaçao,0.00713
Norway,R32,Switzerland,0.00626
Norway,R32,Iran,0.00602
Norway,R32,Turkey,0.00528
Norway,R32,Canada,0.00504
Norway,R32,Croatia,0.00474
Norway,R32,Mexico,0.00445
Norway,R32,Ghana,0.00436
Norway,R32,Egypt,0.00424
Norway,R32,Tunisia,0.00406
Norway,R32,Paraguay,0.00378
Norway,R32,DR Congo,0.00287
Norway,R32,South Korea,0.00187
Norway,R32,New Zealand,0.00178
Norway,R32,Bosnia and Herzegovina,0.0014
Norway,R32,Cape Verde,0.00098
Norway,R32,Saudi Arabia,0.00086
Norway,R32,Uzbekistan,0.0008
Norway,R32,Uruguay,0.00072
Norway,R32,Qatar,0.00053
Norway,R32,Panama,0.00046
Norway,R32,Czechia,0.00031
Norway,R32,Spain,0.00016
Norway,R32,Morocco,8e-05
Norway,R32,Scotland,5e-05
Norway,R32,South Africa,5e-05
Norway,R32,Brazil,2e-05
Norway,R32,Haiti,1e-05
Norway,SF,Argentina,0.00789
Norway,SF,Colombia,0.00367
Norway,SF,Spain,0.00313
Norway,SF,Portugal,0.00282
Norway,SF,Uruguay,0.0009
Norway,SF,Belgium,0.0008
Norway,SF,France,0.00079
Norway,SF,Switzerland,0.00068
Norway,SF,United States,0.00045
Norway,SF,Croatia,0.00044
Norway,SF,Austria,0.00041
Norway,SF,Australia,0.00035
Norway,SF,England,0.00034
Norway,SF,Canada,0.00028
Norway,SF,Germany,0.00026
Norway,SF,Brazil,0.00023
Norway,SF,Algeria,0.00021
Norway,SF,Netherlands,0.0002
Norway,SF,Senegal,0.00019
Norway,SF,Iran,0.00017
Norway,SF,Ecuador,0.00017
Norway,SF,Turkey,0.00016
Norway,SF,Morocco,0.00014
Norway,SF,Egypt,0.00011
Norway,SF,Paraguay,0.0001
Norway,SF,Japan,0.0001
Norway,SF,Mexico,8e-05
Norway,SF,Ivory Coast,7e-05
Norway,SF,Scotland,5e-05
Norway,SF,South Korea,5e-05
Norway,SF,Czechia,5e-05
Norway,SF,Sweden,4e-05
Norway,SF,Cape Verde,3e-05
Norway,SF,Saudi Arabia,3e-05
Norway,SF,New Zealand,1e-05
Norway,SF,Ghana,1e-05
Norway,SF,Bosnia and Herzegovina,1e-05
Norway,SF,Panama,1e-05
Norway,SF,Uzbekistan,1e-05
Panama,FINAL,Spain,5e-05
Panama,FINAL,Argentina,4e-05
Panama,FINAL,Germany,3e-05
Panama,FINAL,France,3e-05
Panama,FINAL,Croatia,1e-05
Panama,FINAL,Portugal,1e-05
Panama,FINAL,Uruguay,1e-05
Panama,FINAL,Mexico,1e-05
Panama,FINAL,Iran,1e-05
Panama,FINAL,Belgium,1e-05
Panama,FINAL,Brazil,1e-05
Panama,FINAL,Tunisia,1e-05
Panama,FINAL,Colombia,1e-05
Panama,QF,Argentina,0.00177
Panama,QF,Belgium,0.0005
Panama,QF,United States,0.00041
Panama,QF,Spain,0.00036
Panama,QF,Australia,0.0003
Panama,QF,Uruguay,0.00019
Panama,QF,Iran,0.00013
Panama,QF,Czechia,0.00012
Panama,QF,Paraguay,0.00011
Panama,QF,Brazil,0.0001
Panama,QF,Egypt,8e-05
Panama,QF,Austria,6e-05
Panama,QF,Senegal,6e-05
Panama,QF,Morocco,5e-05
Panama,QF,Algeria,5e-05
Panama,QF,Sweden,5e-05
Panama,QF,Turkey,4e-05
Panama,QF,Japan,4e-05
Panama,QF,Ecuador,4e-05
Panama,QF,Norway,4e-05
Panama,QF,Canada,4e-05
Panama,QF,Scotland,3e-05
Panama,QF,Ivory Coast,3e-05
Panama,QF,Bosnia and Herzegovina,2e-05
Panama,QF,Netherlands,2e-05
Panama,QF,Switzerland,2e-05
Panama,QF,Mexico,2e-05
Panama,QF,New Zealand,1e-05
Panama,QF,South Africa,1e-05
Panama,QF,Germany,1e-05
Panama,QF,South Korea,1e-05
Panama,QF,Saudi Arabia,1e-05
Panama,R16,Spain,0.00585
Panama,R16,Switzerland,0.00276
Panama,R16,Austria,0.00222
Panama,R16,Canada,0.00217
Panama,R16,Uruguay,0.00178
Panama,R16,Algeria,0.00154
Panama,R16,Ecuador,0.00063
Panama,R16,Iran,0.00055
Panama,R16,Argentina,0.00052
Panama,R16,Mexico,0.0005
Panama,R16,Egypt,0.00047
Panama,R16,Belgium,0.00046
Panama,R16,Bosnia and Herzegovina,0.00037
Panama,R16,South Korea,0.00024
Panama,R16,New Zealand,0.00017
Panama,R16,Cape Verde,0.00015
Panama,R16,Norway,0.00013
Panama,R16,Qatar,0.00013
Panama,R16,Senegal,0.00013
Panama,R16,Ivory Coast,0.00011
Panama,R16,Jordan,0.0001
Panama,R16,Saudi Arabia,8e-05
Panama,R16,Scotland,8e-05
Panama,R16,Morocco,7e-05
Panama,R16,Germany,6e-05
Panama,R16,Sweden,5e-05
Panama,R16,Japan,4e-05
Panama,R16,Brazil,4e-05
Panama,R16,Czechia,3e-05
Panama,R16,Netherlands,3e-05
Panama,R16,Tunisia,1e-05
Panama,R32,Colombia,0.06039
Panama,R32,Portugal,0.04812
Panama,R32,DR Congo,0.00867
Panama,R32,Uzbekistan,0.00555
Panama,R32,Senegal,0.00049
Panama,R32,Norway,0.00046
Panama,R32,Ecuador,0.00026
Panama,R32,Germany,9e-05
Panama,R32,Iraq,6e-05
Panama,R32,Algeria,6e-05
Panama,R32,Ivory Coast,5e-05
Panama,R32,Cape Verde,4e-05
Panama,R32,Curaçao,2e-05
Panama,R32,France,2e-05
Panama,R32,Austria,1e-05
Panama,R32,Spain,1e-05
Panama,SF,France,0.00022
Panama,SF,England,0.00012
Panama,SF,Brazil,0.00012
Panama,SF,Morocco,6e-05
Panama,SF,Uruguay,6e-05
Panama,SF,Netherlands,5e-05
Panama,SF,Germany,5e-05
Panama,SF,Mexico,4e-05
Panama,SF,Japan,3e-05
Panama,SF,Switzerland,3e-05
Panama,SF,Ecuador,2e-05
Panama,SF,Ivory Coast,2e-05
Panama,SF,Colombia,2e-05
Panama,SF,Argentina,2e-05
Panama,SF,Scotland,2e-05
Panama,SF,Portugal,1e-05
Panama,SF,Spain,1e-05
Panama,SF,Senegal,1e-05
Panama,SF,Turkey,1e-05
Panama,SF,Czechia,1e-05
Panama,SF,Austria,1e-05
Panama,SF,Norway,1e-05
Paraguay,FINAL,Argentina,0.00058
Paraguay,FINAL,France,0.00033
Paraguay,FINAL,England,0.00029
Paraguay,FINAL,Portugal,0.00028
Paraguay,FINAL,Spain,0.00025
Paraguay,FINAL,Brazil,0.00022
Paraguay,FINAL,Colombia,0.00021
Paraguay,FINAL,Germany,0.00015
Paraguay,FINAL,Netherlands,0.00014
Paraguay,FINAL,Belgium,7e-05
Paraguay,FINAL,Uruguay,4e-05
Paraguay,FINAL,Morocco,4e-05
Paraguay,FINAL,Japan,3e-05
Paraguay,FINAL,Algeria,3e-05
Paraguay,FINAL,Croatia,3e-05
Paraguay,FINAL,United States,2e-05
Paraguay,FINAL,Switzerland,2e-05
Paraguay,FINAL,Australia,2e-05
Paraguay,FINAL,Senegal,2e-05
Paraguay,FINAL,Austria,2e-05
Paraguay,FINAL,Canada,2e-05
Paraguay,FINAL,South Korea,2e-05
Paraguay,FINAL,DR Congo,1e-05
Paraguay,FINAL,Ivory Coast,1e-05
Paraguay,FINAL,Scotland,1e-05
Paraguay,FINAL,Turkey,1e-05
Paraguay,QF,Colombia,0.00519
Paraguay,QF,Portugal,0.00374
Paraguay,QF,Spain,0.00311
Paraguay,QF,Netherlands,0.00226
Paraguay,QF,Switzerland,0.00212
Paraguay,QF,Argentina,0.0016
Paraguay,QF,Canada,0.00144
Paraguay,QF,Morocco,0.00119
Paraguay,QF,Croatia,0.00114
Paraguay,QF,Brazil,0.00113
Paraguay,QF,South Korea,0.0011
Paraguay,QF,Japan,0.00106
Paraguay,QF,Uruguay,0.00067
Paraguay,QF,Sweden,0.00065
Paraguay,QF,Algeria,0.00063
Paraguay,QF,Austria,0.00063
Paraguay,QF,Mexico,0.00055
Paraguay,QF,Scotland,0.00055
Paraguay,QF,Ecuador,0.00031
Paraguay,QF,Belgium,0.00027
Paraguay,QF,Czechia,0.00025
Paraguay,QF,Senegal,0.00022
Paraguay,QF,Bosnia and Herzegovina,0.0002
Paraguay,QF,Australia,0.00018
Paraguay,QF,Iran,0.00017
Paraguay,QF,Egypt,0.00016
Paraguay,QF,Ghana,0.00013
Paraguay,QF,Panama,0.00011
Paraguay,QF,DR Congo,8e-05
Paraguay,QF,Norway,8e-05
Paraguay,QF,England,8e-05
Paraguay,QF,Ivory Coast,8e-05
Paraguay,QF,Turkey,7e-05
Paraguay,QF,South Africa,7e-05
Paraguay,QF,Uzbekistan,6e-05
Paraguay,QF,New Zealand,5e-05
Paraguay,QF,United States,5e-05
Paraguay,QF,Germany,5e-05
Paraguay,QF,Cape Verde,4e-05
Paraguay,QF,Qatar,4e-05
Paraguay,QF,Saudi Arabia,2e-05
Paraguay,QF,Jordan,2e-05
Paraguay,QF,Iraq,1e-05
Paraguay,R16,Argentina,0.05085
Paraguay,R16,France,0.0344
Paraguay,R16,Uruguay,0.00943
Paraguay,R16,Spain,0.00797
Paraguay,R16,Belgium,0.00683
Paraguay,R16,Austria,0.00432
Paraguay,R16,Germany,0.00324
Paraguay,R16,Japan,0.00238
Paraguay,R16,Iran,0.00231
Paraguay,R16,Czechia,0.00209
Paraguay,R16,Netherlands,0.00186
Paraguay,R16,Egypt,0.00177
Paraguay,R16,Norway,0.00176
Paraguay,R16,Sweden,0.0017
Paraguay,R16,Canada,0.00132
Paraguay,R16,Switzerland,0.00123
Paraguay,R16,Ivory Coast,0.00107
Paraguay,R16,Cape Verde,0.00103
Paraguay,R16,Saudi Arabia,0.00094
Paraguay,R16,Scotland,0.00089
Paraguay,R16,South Korea,0.00088
Paraguay,R16,Algeria,0.00082
Paraguay,R16,Morocco,0.00069
Paraguay,R16,Mexico,0.0006
Paraguay,R16,Brazil,0.00056
Paraguay,R16,South Africa,0.00051
Paraguay,R16,Ecuador,0.00045
Paraguay,R16,Tunisia,0.00041
Paraguay,R16,New Zealand,0.00034
Paraguay,R16,Senegal,0.0003
Paraguay,R16,Bosnia and Herzegovina,0.00011
Paraguay,R16,Jordan,9e-05
Paraguay,R16,Qatar,3e-05
Paraguay,R16,Haiti,1e-05
Paraguay,R16,Curaçao,1e-05
Paraguay,R32,Germany,0.09414
Paraguay,R32,France,0.04593
Paraguay,R32,Egypt,0.04342
Paraguay,R32,Ivory Coast,0.03723
Paraguay,R32,Iran,0.03545
Paraguay,R32,Belgium,0.03226
Paraguay,R32,New Zealand,0.01727
Paraguay,R32,Colombia,0.01295
Paraguay,R32,Portugal,0.00775
Paraguay,R32,Bosnia and Herzegovina,0.00608
Paraguay,R32,Ecuador,0.00582
Paraguay,R32,Qatar,0.00439
Paraguay,R32,Norway,0.00378
Paraguay,R32,Canada,0.00325
Paraguay,R32,Switzerland,0.00319
Paraguay,R32,Algeria,0.00131
Paraguay,R32,Senegal,0.00108
Paraguay,R32,Austria,0.00083
Paraguay,R32,Sweden,0.00055
Paraguay,R32,Japan,0.00037
Paraguay,R32,DR Congo,0.00032
Paraguay,R32,Jordan,0.00028
Paraguay,R32,Netherlands,0.00025
Paraguay,R32,Curaçao,0.00024
Paraguay,R32,Tunisia,0.00013
Paraguay,R32,Uzbekistan,8e-05
Paraguay,R32,Iraq,8e-05
Paraguay,R32,Argentina,4e-05
Paraguay,SF,England,0.00186
Paraguay,SF,Spain,0.00143
Paraguay,SF,France,0.00081
Paraguay,SF,Portugal,0.00078
Paraguay,SF,Brazil,0.00074
Paraguay,SF,Germany,0.00047
Paraguay,SF,Netherlands,0.00044
Paraguay,SF,Belgium,0.00044
Paraguay,SF,Colombia,0.00033
Paraguay,SF,Morocco,0.00033
Paraguay,SF,Uruguay,0.00031
Paraguay,SF,Senegal,0.00021
Paraguay,SF,United States,0.00021
Paraguay,SF,Croatia,0.0002
Paraguay,SF,Mexico,0.0002
Paraguay,SF,Japan,0.00018
Paraguay,SF,Ecuador,0.00018
Paraguay,SF,Austria,0.00017
Paraguay,SF,Switzerland,0.00014
Paraguay,SF,Argentina,0.00014
Paraguay,SF,Australia,0.00014
Paraguay,SF,South Korea,0.00013
Paraguay,SF,Ivory Coast,0.00011
Paraguay,SF,Norway,0.0001
Paraguay,SF,Sweden,7e-05
Paraguay,SF,Scotland,7e-05
Paraguay,SF,Algeria,5e-05
Paraguay,SF,Iran,5e-05
Paraguay,SF,Czechia,5e-05
Paraguay,SF,South Africa,2e-05
Paraguay,SF,Saudi Arabia,1e-05
Paraguay,SF,Ghana,1e-05
Paraguay,SF,DR Congo,1e-05
Paraguay,SF,Egypt,1e-05
Portugal,FINAL,France,0.02717
Portugal,FINAL,Argentina,0.02585
Portugal,FINAL,Spain,0.02306
Portugal,FINAL,Colombia,0.02001
Portugal,FINAL,England,0.01351
Portugal,FINAL,Brazil,0.01007
Portugal,FINAL,Netherlands,0.00674
Portugal,FINAL,Germany,0.00652
Portugal,FINAL,Belgium,0.00427
Portugal,FINAL,Uruguay,0.00409
Portugal,FINAL,Morocco,0.00351
Portugal,FINAL,Croatia,0.00235
Portugal,FINAL,Japan,0.00227
Portugal,FINAL,United States,0.00187
Portugal,FINAL,Switzerland,0.00166
Portugal,FINAL,Senegal,0.00163
Portugal,FINAL,Austria,0.00149
Portugal,FINAL,Ivory Coast,0.0011
Portugal,FINAL,Australia,0.00105
Portugal,FINAL,Algeria,0.00103
Portugal,FINAL,Ecuador,0.00092
Portugal,FINAL,Mexico,0.00071
Portugal,FINAL,South Korea,0.00069
Portugal,FINAL,Canada,0.00067
Portugal,FINAL,Scotland,0.00055
Portugal,FINAL,Czechia,0.00045
Portugal,FINAL,Iran,0.00045
Portugal,FINAL,Turkey,0.00041
Portugal,FINAL,Sweden,0.00038
Portugal,FINAL,Paraguay,0.00028
Portugal,FINAL,Norway,0.00026
Portugal,FINAL,Egypt,0.00017
Portugal,FINAL,Uzbekistan,6e-05
Portugal,FINAL,Saudi Arabia,5e-05
Portugal,FINAL,South Africa,4e-05
Portugal,FINAL,Ghana,3e-05
Portugal,FINAL,DR Congo,3e-05
Portugal,FINAL,Tunisia,3e-05
Portugal,FINAL,Panama,1e-05
Portugal,FINAL,Haiti,1e-05
Portugal,FINAL,Bosnia and Herzegovina,1e-05
Portugal,QF,Argentina,0.1409
Portugal,QF,Belgium,0.05462
Portugal,QF,United States,0.04288
Portugal,QF,Australia,0.02933
Portugal,QF,Spain,0.02258
Portugal,QF,Uruguay,0.02054
Portugal,QF,Iran,0.01417
Portugal,QF,Austria,0.01001
Portugal,QF,Egypt,0.00894
Portugal,QF,Czechia,0.00893
Portugal,QF,Brazil,0.00795
Portugal,QF,Ecuador,0.00658
Portugal,QF,Turkey,0.00629
Portugal,QF,Senegal,0.00586
Portugal,QF,Switzerland,0.00574
Portugal,QF,Norway,0.00473
Portugal,QF,Netherlands,0.00423
Portugal,QF,Algeria,0.00418
Portugal,QF,Paraguay,0.00374
Portugal,QF,South Korea,0.00348
Portugal,QF,Germany,0.00339
Portugal,QF,Japan,0.00324
Portugal,QF,Ivory Coast,0.00304
Portugal,QF,Canada,0.00303
Portugal,QF,Mexico,0.00268
Portugal,QF,Morocco,0.00249
Portugal,QF,Bosnia and Herzegovina,0.002
Portugal,QF,Sweden,0.00154
Portugal,QF,France,0.0013
Portugal,QF,Cape Verde,0.00126
Portugal,QF,Saudi Arabia,0.00124
Portugal,QF,South Africa,0.0012
Portugal,QF,Scotland,0.00119
Portugal,QF,New Zealand,0.00064
Portugal,QF,Qatar,0.00058
Portugal,QF,Jordan,0.00025
Portugal,QF,Tunisia,0.00013
Portugal,QF,Iraq,0.00011
Portugal,R16,Spain,0.18455
Portugal,R16,Switzerland,0.08406
Portugal,R16,Austria,0.07104
Portugal,R16,Canada,0.06908
Portugal,R16,Uruguay,0.052
Portugal,R16,Algeria,0.04922
Portugal,R16,Mexico,0.01955
Portugal,R16,Argentina,0.01797
Portugal,R16,Egypt,0.01668
Portugal,R16,Ecuador,0.01634
Portugal,R16,Iran,0.016
Portugal,R16,Belgium,0.01514
Portugal,R16,Bosnia and Herzegovina,0.0109
Portugal,R16,New Zealand,0.00679
Portugal,R16,South Korea,0.0063
Portugal,R16,Cape Verde,0.00413
Portugal,R16,Ivory Coast,0.00409
Portugal,R16,Germany,0.00373
Portugal,R16,Saudi Arabia,0.00367
Portugal,R16,Jordan,0.00348
Portugal,R16,Qatar,0.00332
Portugal,R16,Senegal,0.00252
Portugal,R16,Norway,0.00224
Portugal,R16,Scotland,0.00203
Portugal,R16,Morocco,0.00182
Portugal,R16,Brazil,0.00144
Portugal,R16,Sweden,0.00118
Portugal,R16,Czechia,0.001
Portugal,R16,Japan,0.00085
Portugal,R16,Netherlands,0.00055
Portugal,R16,Tunisia,0.00021
Portugal,R16,Iraq,0.00018
Portugal,R16,Haiti,0.00013
Portugal,R16,Curaçao,9e-05
Portugal,R16,South Africa,7e-05
Portugal,R16,France,6e-05
Portugal,R32,Croatia,0.35662
Portugal,R32,Ghana,0.24223
Portugal,R32,England,0.10967
Portugal,R32,Panama,0.04812
Portugal,R32,Ecuador,0.033
Portugal,R32,Norway,0.0295
Portugal,R32,Senegal,0.02698
Portugal,R32,Turkey,0.00938
Portugal,R32,Ivory Coast,0.00934
Portugal,R32,Paraguay,0.00775
Portugal,R32,Australia,0.00592
Portugal,R32,Germany,0.00571
Portugal,R32,United States,0.00497
Portugal,R32,Iraq,0.00427
Portugal,R32,Algeria,0.00237
Portugal,R32,Austria,0.00172
Portugal,R32,Curaçao,0.00136
Portugal,R32,France,0.00062
Portugal,R32,Jordan,0.00046
Portugal,R32,Argentina,3e-05
Portugal,SF,France,0.0626
Portugal,SF,England,0.04684
Portugal,SF,Brazil,0.02961
Portugal,SF,Netherlands,0.02256
Portugal,SF,Germany,0.01927
Portugal,SF,Morocco,0.01288
Portugal,SF,Argentina,0.01009
Portugal,SF,Japan,0.00967
Portugal,SF,Colombia,0.00714
Portugal,SF,Senegal,0.00691
Portugal,SF,Mexico,0.00628
Portugal,SF,Ivory Coast,0.00507
Portugal,SF,Scotland,0.00398
Portugal,SF,South Korea,0.00396
Portugal,SF,Ecuador,0.00372
Portugal,SF,Switzerland,0.00364
Portugal,SF,Sweden,0.00332
Portugal,SF,Spain,0.00306
Portugal,SF,Norway,0.00282
Portugal,SF,Uruguay,0.00251
Portugal,SF,Canada,0.00187
Portugal,SF,Czechia,0.00116
Portugal,SF,Croatia,0.00099
Portugal,SF,Turkey,0.00089
Portugal,SF,Paraguay,0.00078
Portugal,SF,Belgium,0.00065
Portugal,SF,Australia,0.0006
Portugal,SF,United States,0.00057
Portugal,SF,Austria,0.00044
Portugal,SF,Algeria,0.00034
Portugal,SF,Iran,0.00028
Portugal,SF,DR Congo,0.00027
Portugal,SF,South Africa,0.00019
Portugal,SF,Bosnia and Herzegovina,0.00015
Portugal,SF,Saudi Arabia,0.00015
Portugal,SF,Uzbekistan,0.00015
Portugal,SF,Egypt,0.00014
Portugal,SF,Tunisia,0.00013
Portugal,SF,Ghana,0.0001
Portugal,SF,Cape Verde,7e-05
Portugal,SF,Qatar,3e-05
Portugal,SF,Panama,1e-05
Portugal,SF,Curaçao,1e-05
Qatar,FINAL,Argentina,1e-05
Qatar,FINAL,England,1e-05
Qatar,QF,France,0.00184
Qatar,QF,Spain,0.00108
Qatar,QF,Argentina,0.00073
Qatar,QF,Germany,0.00063
Qatar,QF,Portugal,0.00058
Qatar,QF,Croatia,0.00033
Qatar,QF,Colombia,0.00031
Qatar,QF,Uruguay,0.00026
Qatar,QF,Austria,0.00023
Qatar,QF,Netherlands,0.00013
Qatar,QF,Ivory Coast,0.00013
Qatar,QF,Turkey,0.00012
Qatar,QF,Australia,9e-05
Qatar,QF,Brazil,8e-05
Qatar,QF,Morocco,6e-05
Qatar,QF,Algeria,6e-05
Qatar,QF,Scotland,6e-05
Qatar,QF,Norway,6e-05
Qatar,QF,Japan,6e-05
Qatar,QF,Sweden,5e-05
Qatar,QF,United States,5e-05
Qatar,QF,Paraguay,4e-05
Qatar,QF,Ecuador,4e-05
Qatar,QF,England,3e-05
Qatar,QF,Uzbekistan,3e-05
Qatar,QF,Belgium,3e-05
Qatar,QF,DR Congo,2e-05
Qatar,QF,Saudi Arabia,2e-05
Qatar,QF,Egypt,2e-05
Qatar,QF,Ghana,1e-05
Qatar,QF,Senegal,1e-05
Qatar,QF,Cape Verde,1e-05
Qatar,QF,Tunisia,1e-05
Qatar,R16,Netherlands,0.00887
Qatar,R16,Belgium,0.00761
Qatar,R16,Morocco,0.00623
Qatar,R16,Colombia,0.00605
Qatar,R16,Brazil,0.00545
Qatar,R16,Japan,0.00391
Qatar,R16,Sweden,0.00335
Qatar,R16,Portugal,0.00332
Qatar,R16,Iran,0.00276
Qatar,R16,Scotland,0.00254
Qatar,R16,Czechia,0.00212
Qatar,R16,Egypt,0.00131
Qatar,R16,South Korea,0.00091
Qatar,R16,Croatia,0.00059
Qatar,R16,Ghana,0.0005
Qatar,R16,Mexico,0.0005
Qatar,R16,Algeria,0.00044
Qatar,R16,Ecuador,0.00042
Qatar,R16,Senegal,0.00042
Qatar,R16,Uruguay,0.0004
Qatar,R16,Norway,0.00036
Qatar,R16,South Africa,0.00035
Qatar,R16,Austria,0.00034
Qatar,R16,Spain,0.00028
Qatar,R16,Cape Verde,0.00026
Qatar,R16,Saudi Arabia,0.00021
Qatar,R16,New Zealand,0.00021
Qatar,R16,DR Congo,0.00018
Qatar,R16,Germany,0.00017
Qatar,R16,Panama,0.00013
Qatar,R16,Haiti,9e-05
Qatar,R16,Turkey,9e-05
Qatar,R16,Ivory Coast,8e-05
Qatar,R16,Iraq,7e-05
Qatar,R16,Tunisia,7e-05
Qatar,R16,United States,5e-05
Qatar,R16,Australia,4e-05
Qatar,R16,England,3e-05
Qatar,R16,Jordan,3e-05
Qatar,R16,Uzbekistan,3e-05
Qatar,R16,Paraguay,3e-05
Qatar,R16,France,1e-05
Qatar,R32,United States,0.09963
Qatar,R32,South Korea,0.07577
Qatar,R32,Australia,0.06494
Qatar,R32,Mexico,0.03377
Qatar,R32,Czechia,0.02535
Qatar,R32,South Africa,0.01041
Qatar,R32,Egypt,0.00793
Qatar,R32,Algeria,0.00706
Qatar,R32,Turkey,0.00645
Qatar,R32,Iran,0.00592
Qatar,R32,New Zealand,0.00587
Qatar,R32,Austria,0.00544
Qatar,R32,Paraguay,0.00439
Qatar,R32,Belgium,0.00423
Qatar,R32,Ecuador,0.00372
Qatar,R32,Jordan,0.00169
Qatar,R32,Ivory Coast,0.0011
Qatar,R32,Germany,0.00073
Qatar,R32,Senegal,0.00066
Qatar,R32,Norway,0.00053
Qatar,R32,Sweden,0.00048
Qatar,R32,Japan,0.00022
Qatar,R32,Curaçao,0.00021
Qatar,R32,Netherlands,0.00013
Qatar,R32,Tunisia,9e-05
Qatar,R32,Iraq,9e-05
Qatar,R32,Argentina,6e-05
Qatar,R32,France,2e-05
Qatar,SF,France,0.00011
Qatar,SF,Spain,8e-05
Qatar,SF,Belgium,4e-05
Qatar,SF,England,3e-05
Qatar,SF,Croatia,3e-05
Qatar,SF,Portugal,3e-05
Qatar,SF,Germany,3e-05
Qatar,SF,Brazil,2e-05
Qatar,SF,Switzerland,2e-05
Qatar,SF,United States,2e-05
Qatar,SF,Netherlands,2e-05
Qatar,SF,Morocco,1e-05
Qatar,SF,Senegal,1e-05
Qatar,SF,Austria,1e-05
Qatar,SF,Japan,1e-05
Qatar,SF,Iran,1e-05
Qatar,SF,South Africa,1e-05
Qatar,SF,Egypt,1e-05
Saudi Arabia,FINAL,France,0.0001
Saudi Arabia,FINAL,Spain,0.0001
Saudi Arabia,FINAL,Argentina,0.0001
Saudi Arabia,FINAL,Portugal,5e-05
Saudi Arabia,FINAL,Netherlands,3e-05
Saudi Arabia,FINAL,Brazil,3e-05
Saudi Arabia,FINAL,Germany,2e-05
Saudi Arabia,FINAL,United States,2e-05
Saudi Arabia,FINAL,Colombia,2e-05
Saudi Arabia,FINAL,Switzerland,1e-05
Saudi Arabia,FINAL,Iran,1e-05
Saudi Arabia,FINAL,Ecuador,1e-05
Saudi Arabia,FINAL,England,1e-05
Saudi Arabia,FINAL,Scotland,1e-05
Saudi Arabia,FINAL,Austria,1e-05
Saudi Arabia,FINAL,Czechia,1e-05
Saudi Arabia,FINAL,Senegal,1e-05
Saudi Arabia,FINAL,Turkey,1e-05
Saudi Arabia,FINAL,Belgium,1e-05
Saudi Arabia,QF,Colombia,0.00156
Saudi Arabia,QF,Spain,0.00146
Saudi Arabia,QF,Portugal,0.00124
Saudi Arabia,QF,Brazil,0.0011
Saudi Arabia,QF,Netherlands,0.00064
Saudi Arabia,QF,Switzerland,0.0005
Saudi Arabia,QF,Senegal,0.00046
Saudi Arabia,QF,Croatia,0.00044
Saudi Arabia,QF,Uruguay,0.00042
Saudi Arabia,QF,Belgium,0.00042
Saudi Arabia,QF,Morocco,0.00037
Saudi Arabia,QF,Norway,0.00035
Saudi Arabia,QF,Austria,0.00031
Saudi Arabia,QF,Canada,0.0003
Saudi Arabia,QF,Ivory Coast,0.00029
Saudi Arabia,QF,Japan,0.00027
Saudi Arabia,QF,Ecuador,0.00026
Saudi Arabia,QF,Germany,0.00024
Saudi Arabia,QF,United States,0.00021
Saudi Arabia,QF,Algeria,0.0002
Saudi Arabia,QF,Sweden,0.00016
Saudi Arabia,QF,Iran,0.00016
Saudi Arabia,QF,Argentina,0.00016
Saudi Arabia,QF,Scotland,0.00013
